Gene.ID,FPKM.WT_D,FPKM.WT_DTL6h,FPKM.WT_WL
AT1G60590,0.121505081,4.638304513,4.493879958
AT1G60600,3.080621141,13.47031242,23.36513767
AT1G60610,4.029498427,2.978843707,0.637576689
AT1G60620,2.184779317,2.125097662,2.174774948
AT1G60625,0,0,0
AT1G60630,0.658063257,0.2857061,1.689760723
AT1G60640,0.590099335,0.668518596,0.762078179
AT1G60650,2.207074798,1.648188296,0.651067863
AT1G60660,2.547701189,2.811364956,7.18053298
AT1G60670,5.96814699,7.055507621,6.29130389
AT1G60680,5.176250481,9.620705668,5.677535175
AT1G60690,1.382700362,1.514314885,2.806394562
AT1G60700,0.333916925,0.385145405,0.633819924
AT1G60710,24.79647319,19.58746115,30.94994965
AT1G60720,0.130123857,0.060868636,0.037958901
AT1G60730,3.457339324,1.675737668,2.426699068
AT1G60740,1.046711047,0.625336085,0.33189116
AT1G60750,0.22685843,0.210026422,0.068935097
AT1G60760,0,0,0
AT1G60770,2.98274724,3.280796944,5.590291727
AT1G60780,14.68488976,14.07764395,16.49004867
AT1G60783,0,0.035106537,0
AT1G60787,0.406380795,0.270620809,0.164648351
AT1G60790,1.099626993,2.121536245,3.505528602
AT1G60800,10.27530757,18.98523649,9.201187013
AT1G60810,3.804790592,2.84870048,4.408670298
AT1G60815,0,0,0
AT1G60820,0,0,0.385648179
AT1G60830,0.054151543,0,0.052655809
AT1G60835,0,0,0
AT1G60840,0,0,0.192824089
AT1G60850,2.656810103,4.5648063,5.676954413
AT1G60860,0.918716489,0.791648874,1.485212941
AT1G60870,7.433165405,3.791931581,3.48485718
AT1G60880,0.030977781,0,0
AT1G60890,2.533225614,5.020567307,5.436446345
AT1G60900,8.478913662,5.331218485,5.075318244
AT1G60910,0,0,0
AT1G60913,0,0,0
AT1G60920,0,0.065532203,0.061300793
AT1G60930,0.460111154,0.583382011,1.087894011
AT1G60940,19.49827741,25.47386122,9.189735471
AT1G60950,138.1448939,775.8648617,721.9138149
AT1G60960,20.84476429,28.13481155,6.080701623
AT1G60970,0.010666213,0.024946918,0.031114796
AT1G60980,0.008299087,0,0.012104784
AT1G60983,0,0,0
AT1G60985,0,0,0
AT1G60986,0.051384676,0,0
AT1G60987,0,0,0
AT1G60989,7.064297792,4.832484802,7.23272245
AT1G60990,4.680632082,7.134526234,5.813178876
AT1G60995,7.85340516,7.358538918,5.363534703
AT1G61000,0.254708184,0.430953693,1.154049949
AT1G61010,4.680070071,5.965733475,6.302207792
AT1G61020,0,0.148333028,0
AT1G61030,3.960770799,3.999242406,2.583985776
AT1G61040,7.333556968,5.674672499,2.19428041
AT1G61050,0.853297049,1.023628389,1.092028978
AT1G61060,0.023348924,0,0
AT1G61065,3.350145438,3.632229769,1.253657556
AT1G61070,0,0,0
AT1G61080,2.538999213,1.104140301,0.20596343
AT1G61090,0,0,0
AT1G61093,0,0,0
AT1G61095,0,0,0
AT1G61097,0,0,0
AT1G61100,15.5502884,14.17459332,9.82276685
AT1G61105,0,0,0
AT1G61110,0.007020395,0.008209906,0
AT1G61120,0,0,0.018715667
AT1G61130,0.0058445,0,0.119344424
AT1G61140,9.277979327,10.75503072,6.086551574
AT1G61150,5.289087264,6.015167753,6.307154996
AT1G61160,0.326737161,0.052104323,0
AT1G61165,0.424717988,0,0
AT1G61170,2.2972278,0.636996164,1.197487869
AT1G61180,5.116533067,4.719892638,3.581026873
AT1G61190,0.354813955,2.032047305,8.74189719
AT1G61200,0,0.055344424,0
AT1G61210,8.130120624,13.12703923,8.511149485
AT1G61215,1.358167523,1.569438587,0.899376592
AT1G61230,0.315348909,0.245853688,0.135281723
AT1G61240,5.670869972,4.679774584,1.288578541
AT1G61250,44.60902473,31.31321714,11.79789458
AT1G61255,4.557494065,1.554495834,0.692439107
AT1G61260,4.581259306,1.334466857,0.481370745
AT1G61270,0.08843845,0.041369261,0.034398267
AT1G61280,1.199862679,0.905839558,0.509517376
AT1G61290,0.146203544,0.111134247,0.117286304
AT1G61300,0.012844704,0.142700128,4.56662593
AT1G61310,1.245571048,1.268036487,1.382838871
AT1G61320,0.006195556,0.050717167,0.054219843
AT1G61330,0.04190298,0.024501438,0.020372783
AT1G61340,0.768516845,0.565494082,0.26449008
AT1G61350,4.636687144,3.946499601,4.604669074
AT1G61360,2.449689555,1.791703334,2.500718034
AT1G61370,1.251322163,1.760434995,1.237782969
AT1G61380,1.138155196,1.837108989,11.77629828
AT1G61390,0.203728361,0.138114427,0.378976065
AT1G61400,0.316198998,0.389762475,0.876691255
AT1G61410,0.056261344,0.010965678,0.027353667
AT1G61415,0.035419878,0.020710649,0.103324606
AT1G61420,0.535889437,0.533964333,0.701872945
AT1G61430,0.724997575,0.802580351,1.019826362
AT1G61440,0.07245931,0.032590986,0.097557081
AT1G61450,0.106541062,0.112133708,0.170937133
AT1G61460,0.34624898,0.400037694,0.346826262
AT1G61470,0.131764284,0.217538776,0.237407694
AT1G61475,0,0,0
AT1G61480,0.193325113,0.070163208,0.408381701
AT1G61490,0.40474665,0.374716031,0.400595015
AT1G61500,0.608647183,0.663897052,0.541410121
AT1G61520,73.14357283,234.9272021,399.9229759
AT1G61540,0.015527324,0.00907911,0
AT1G61542,0,0,0
AT1G61550,0.094334347,0.033095409,0.041277921
AT1G61560,0.992525489,0.557287601,0.905989656
AT1G61562,0,0,0
AT1G61563,0,0,0
AT1G61565,0,0.033162067,0
AT1G61566,0,0,0
AT1G61570,11.58174142,14.51051763,15.63344743
AT1G61575,0,0,0
AT1G61580,4.579437393,4.638850918,4.532793468
AT1G61590,30.82161125,22.77373941,2.992376555
AT1G61600,0.503782721,0.364337762,0.696127645
AT1G61610,0.012158378,0.007109225,0.008866911
AT1G61620,4.689644451,3.501100593,4.305640059
AT1G61630,0,0,0
AT1G61640,2.346566885,3.622792232,2.565672274
AT1G61650,0.031392199,0,0
AT1G61660,6.745024679,4.550167021,4.783916259
AT1G61665,0.693926394,1.110477608,0.159811405
AT1G61667,3.045874897,2.087327771,1.722646998
AT1G61670,6.491480239,8.025933284,7.092835275
AT1G61680,0,0,0.007270584
AT1G61685,0,0,0
AT1G61688,0,0,0
AT1G61690,1.854674857,1.39026714,1.791124697
AT1G61700,0,0,0
AT1G61710,0.046581973,0.07263288,0.181181278
AT1G61720,0.006568417,0,0
AT1G61730,31.4151388,26.21606249,9.197896275
AT1G61740,202.5300343,208.1699927,75.06670227
AT1G61750,8.722820517,2.556808654,0.032989182
AT1G61760,0.871335498,0.575063153,0.503327586
AT1G61770,7.158897001,5.142961352,6.372989656
AT1G61780,12.39746898,14.40287977,16.06458729
AT1G61790,10.65944091,11.81612765,30.05458838
AT1G61795,3.613123906,7.302453573,1.44638237
AT1G61800,1.563529102,4.562186296,1.485676652
AT1G61810,0.365648217,0.773323452,0.215598588
AT1G61820,5.490596051,9.923214563,4.669675529
AT1G61830,0.415071127,0.452303926,0.130713415
AT1G61840,1.255836743,0.520220097,0.244562525
AT1G61850,7.066453046,6.679395168,6.048128555
AT1G61860,0.350794836,0.632929822,0.416635926
AT1G61870,3.637452164,6.000053683,11.52045277
AT1G61880,0,0,0
AT1G61890,32.47012212,76.97604196,8.672590244
AT1G61900,19.53283657,21.64074743,10.67281808
AT1G61910,0,0,0
AT1G61920,0.096105128,0.018731474,0
AT1G61930,0.33105093,0.239117765,0.213026613
AT1G61940,0,0,0
AT1G61950,0.035305681,0.017694751,0.044139206
AT1G61960,0.725608755,1.297074449,1.882350678
AT1G61970,1.457325593,1.186951503,1.255037101
AT1G61980,1.97320546,2.312063112,2.483027434
AT1G61990,3.139907217,5.141808822,3.338978848
AT1G62000,0.154849591,0.139297513,0.017373744
AT1G62010,1.990001466,2.749105447,2.376310806
AT1G62020,21.92016159,22.07775186,18.43347124
AT1G62030,0.482556468,1.603854446,2.603684226
AT1G62040,10.55852628,6.490120543,3.025064733
AT1G62045,1.026390587,0.57405587,1.974384219
AT1G62050,1.882152821,2.88381601,3.829055309
AT1G62055,0,0,0
AT1G62060,0,0,0
AT1G62070,0,0,0
AT1G62080,0.01325744,0,0.038673758
AT1G62085,1.609300938,2.5402031,2.341493536
AT1G62090,0.021149769,0.007419994,0.021593865
AT1G62095,0.059880495,0.122546265,0.043669889
AT1G62110,1.046552478,2.016118295,1.376547084
AT1G62120,0.410798478,0.536263526,1.045077126
AT1G62130,0.974353032,1.209076709,1.125085193
AT1G62150,0.550996138,1.520451725,1.769473789
AT1G62160,0,0,0
AT1G62170,0,0.006352225,0.007922749
AT1G62180,6.976713257,12.16055734,43.64393051
AT1G62190,0.197024927,0.036865303,0.091959767
AT1G62200,2.541804813,3.180830734,4.179481964
AT1G62210,0,0,0
AT1G62214,0,0,0
AT1G62220,0,0,0
AT1G62225,0.402945829,0.041578197,0
AT1G62240,0.020229025,0,0
AT1G62250,2.155215937,2.732383498,7.838257858
AT1G62260,0.845894954,0.730012954,0.705968486
AT1G62262,0.314313621,0.317119066,0.107870075
AT1G62270,0,0,0
AT1G62280,0.936740699,0.27937875,0.605206754
AT1G62290,7.409760884,4.172525587,7.26333366
AT1G62300,5.229434093,4.364150847,5.230613269
AT1G62305,1.492815954,1.780785338,2.002601248
AT1G62310,1.617557104,1.081501741,1.766999155
AT1G62320,0.631109647,0.786781337,0.547099367
AT1G62330,3.423679553,3.149037228,4.920728516
AT1G62333,0.033522384,0.09800575,0
AT1G62340,0,0,0
AT1G62350,0.693889908,0.986911053,1.066793014
AT1G62360,2.027081253,1.932507755,0.40975119
AT1G62370,4.891634896,2.263311047,0.227485822
