Gene.ID,FPKM.D.WT,FPKM.DTL12h.WT,FPKM.DTL24h.WT,FPKM.DTL48h.WT,FPKM.DTL24h.u5
AT3G15120,5.980983407,5.920211982,5.061246076,5.72814097,5.550738906
AT3G15130,0.698489679,1.118515206,0.760626348,1.164139538,0.806261612
AT3G15140,1.667879247,3.877832114,4.190365937,6.322448152,3.371952233
AT3G15150,3.365623687,4.407574061,4.082096701,4.746461978,3.547620247
AT3G15160,14.89233928,12.45827758,13.29656577,13.40176703,13.4229622
AT3G15170,0.500815787,1.090435975,0.524345515,0.699331397,0.675828908
AT3G15180,11.31781416,13.28796064,11.87858321,13.4418916,11.62029236
AT3G15190,42.63064848,107.0916505,179.3030469,242.3567447,205.683573
AT3G15200,4.938103592,7.824971371,10.89575113,14.46457885,10.39137103
AT3G15210,38.73842205,45.76834823,36.85525951,17.77942099,29.08871868
AT3G15220,15.25925976,11.41154174,10.42063601,10.36747223,11.72910366
AT3G15240,2.004164942,1.118781348,1.684431774,2.30532777,1.010784897
AT3G15250,4.209356838,1.056858295,1.308473836,0.774359085,1.490586243
AT3G15251,1.027277902,1.33212638,0.812144181,0.464217834,1.465481632
AT3G15260,22.15030069,17.11608368,14.69915378,14.84967794,13.58918027
AT3G15270,0.652396727,0.415755789,0.365985487,0.263850307,0.347060287
AT3G15280,2.443701206,2.452833826,2.184576594,0.396410735,0.782139073
AT3G15290,22.69840809,18.44932642,18.11214661,16.49730888,16.20076026
AT3G15300,12.04800728,9.050141185,6.616791093,5.242233845,4.450326173
AT3G15310,0,0.01229456,0.071956816,0.228501006,0.072135106
AT3G15320,0.077453493,0,0.021431583,0,0
AT3G15340,1.000681371,0.591512779,0.391295255,0.657087708,0.432156117
AT3G15350,8.722323499,11.72800516,10.83624917,9.213135387,8.560872032
AT3G15351,8.242378893,4.023412145,4.686630443,5.071331242,5.11679438
AT3G15352,3.696450172,7.967551761,6.059042639,6.190280934,4.342665755
AT3G15353,147.3975494,80.66239106,65.31874471,91.57300118,77.91253266
AT3G15354,3.889808813,20.86286952,30.20488871,27.97855556,31.63108126
AT3G15355,11.79871514,8.195435507,7.617046409,7.172336574,7.161188962
AT3G15356,139.5206626,82.80020293,102.9816193,65.05835035,99.92790976
AT3G15357,2.457507428,3.592790004,4.603068034,6.004670797,2.490766805
AT3G15358,8.088514314,4.499228546,4.598622629,2.615225305,3.610887699
AT3G15359,0,0,0.298659473,0,0
AT3G15360,15.87053894,110.0612396,160.2313186,197.169371,188.7267656
AT3G15370,0.534088277,0.016378603,0.111836248,0.136982312,0.096097156
AT3G15380,10.81987788,14.99441454,14.8914757,15.59771922,13.34956068
AT3G15390,3.394956602,4.305854842,3.369170229,3.493635485,2.698392521
AT3G15395,10.82397313,8.818781529,9.112641397,10.30173697,9.159580736
AT3G15400,3.991410443,1.517660479,1.456912454,1.622995092,1.860988097
AT3G15410,21.47371322,15.84297963,15.06612544,15.4381922,13.87862721
AT3G15420,3.753674764,2.002643187,2.613825104,2.909466306,1.985912702
AT3G15430,17.00075115,23.08212666,16.87938919,15.02870875,15.52882116
AT3G15440,0.399451159,0.319934847,0.104027457,0.148654026,0.286784327
AT3G15450,664.0725387,238.5222349,510.9674272,167.7756573,522.0005603
AT3G15460,16.96384358,16.57872909,21.36446785,17.29211432,20.48621199
AT3G15470,16.0365354,18.41763872,15.00916406,12.87750569,15.70737377
AT3G15480,37.51971109,40.05792834,40.32566571,35.32759613,39.40256748
AT3G15490,0,0,0,0,0
AT3G15500,15.26526969,6.83233107,5.139577025,3.203163265,5.910712559
AT3G15510,21.90783877,10.22708761,15.58572066,7.88612851,18.16759926
AT3G15518,5.385848465,9.801383989,10.97190368,13.11361234,11.95176622
AT3G15520,5.691821446,22.20162368,32.08251998,40.54387737,38.25544226
AT3G15530,26.44080504,18.35711083,19.17894362,11.83573939,17.81610855
AT3G15534,3.084585345,1.275406937,1.273036003,0.689073347,0.986147015
AT3G15536,0,0,0,0,0
AT3G15540,142.6187203,3.13874035,1.870022284,1.729096526,2.334130151
AT3G15550,4.267556168,4.922658543,3.805377267,4.955722081,4.357530978
AT3G15570,2.289105844,4.881554821,5.71409041,7.882918853,8.11501862
AT3G15578,0.731364127,0.207462305,0.30355553,0.09639496,0
AT3G15580,49.21170058,33.14335805,31.11658383,25.42902934,32.20415584
AT3G15585,0,0,0,0.24164764,0
AT3G15590,19.44901226,24.18608656,20.12298365,23.76052562,17.82807255
AT3G15600,0.009420019,0,0,0,0.020904017
AT3G15605,1.743920435,1.155063198,0.886594106,0.818227344,0.694367856
AT3G15610,32.25928856,22.41087144,17.07910548,16.71675727,16.05133411
AT3G15620,2.82368273,8.624018432,5.959085731,4.473704006,6.144300341
AT3G15630,52.85407951,41.47676284,33.42563734,17.71007108,34.3530541
AT3G15635,181.2411728,141.8126892,113.3705503,65.97809745,108.5557914
AT3G15640,51.09189953,52.67847197,46.36241711,52.48985747,40.80055602
AT3G15650,2.311735678,1.665812261,1.552168682,2.772538734,2.115207281
AT3G15660,32.67327788,37.43963002,31.87205626,38.58347892,28.05456022
AT3G15670,32.18055937,40.06859841,37.19715894,6.485396211,15.46897279
AT3G15680,8.450625436,9.148025562,8.872938496,11.4872525,7.412436106
AT3G15690,17.53445495,16.25467161,19.00257617,21.03338029,20.61177226
AT3G15700,0.690686191,1.007606078,0.764458651,0.751387975,0.669038141
AT3G15710,21.60544795,14.50537614,14.11326109,17.29641263,13.00841103
AT3G15720,3.780988051,12.06860464,8.014165712,11.26345762,5.905872221
AT3G15730,149.1232288,189.1043626,153.3094908,153.4668134,139.6630266
AT3G15740,0.170496351,0.36272868,0.283060698,0.269660296,0.165527862
AT3G15750,2.292569642,2.140298456,1.798691569,2.27961958,2.157338095
AT3G15760,9.010985346,7.160838762,9.606781143,4.506130341,9.410036515
AT3G15770,28.65222783,17.94897514,19.95446721,11.95777804,22.8646833
AT3G15780,8.364977206,6.724315059,7.836300276,7.271775914,7.913907081
AT3G15790,9.106988585,12.36850015,14.25103134,12.90093059,12.00005317
AT3G15800,3.084622136,2.110684409,2.254343072,1.663474462,2.063981168
AT3G15810,17.76605359,20.48690263,28.90523212,29.54505526,25.51112561
AT3G15820,16.87611665,15.69142818,22.22524244,15.92129902,17.9639684
AT3G15830,0.260925894,0.191569551,0.628554891,0.129469928,0.323571174
AT3G15840,8.164424775,24.31207913,35.53008309,46.37223811,45.83984233
AT3G15850,10.79170899,70.26501268,111.1634264,121.3027927,115.7656765
AT3G15860,0,0,0,0.068773012,0
AT3G15870,0.177108638,0.170041376,0.150788985,0.129285423,0.04534878
AT3G15880,17.40079241,23.21999551,23.07495381,22.63488517,23.6986455
AT3G15890,11.12517862,10.24360078,6.403534519,5.566600598,6.325784549
AT3G15900,13.91895936,11.26621518,15.38055817,16.49294256,16.75176565
AT3G15910,0,0.082176627,0.020039921,0,0
AT3G15920,9.466133714,8.072265561,6.35513854,6.47170924,6.19843502
AT3G15930,0.996988562,1.397958207,1.202162258,1.256356987,0.782442228
AT3G15935,0,0,0,0,0
AT3G15940,18.80269213,16.67798651,11.75248813,12.63855648,11.08509328
AT3G15950,494.3238949,472.9662533,393.8180697,250.9539505,372.72383
AT3G15960,0.100179368,0.025259881,0.061599758,0.011736712,0.037051432
AT3G15970,13.20354245,11.99537063,12.00627052,11.44574168,10.58838779
AT3G15980,23.51549917,22.77430576,21.45591923,25.79097857,20.29792882
AT3G15990,17.03159387,10.55991344,6.050152716,5.088840003,5.240675741
AT3G16000,7.002804752,34.60040508,45.92215467,62.10004494,55.68143202
AT3G16010,2.079882476,6.758338198,8.048247604,11.28098295,9.521649596
AT3G16020,0.844094572,1.034380676,0.728717059,0.516213979,0.655597232
AT3G16030,7.023258021,4.992767981,3.761329804,3.689435148,3.36286065
AT3G16040,0.474867702,0.248682981,0.040429885,0.11554767,0.081060119
AT3G16050,7.407247931,7.386785575,6.212549876,6.186880003,5.084584098
AT3G16060,23.366422,25.25313787,23.7745103,23.35407805,22.73449032
AT3G16070,1.791776104,0.411179803,0.423370468,1.209982946,0.84883894
AT3G16080,37.02962378,47.93297223,65.71037004,89.97061986,51.49023272
AT3G16090,13.68057783,10.99817638,10.10849525,7.986394379,9.587824652
AT3G16100,8.068946667,11.93862707,17.58074539,22.7236742,15.85999839
AT3G16110,15.60068249,11.89272478,11.07309862,11.88954717,10.83137474
AT3G16117,0,0.112992863,0,0,0
AT3G16120,1.503333516,0.901622123,0.974573017,0.543474537,2.57352872
AT3G16130,12.37607059,32.11619165,73.72263652,109.5875261,99.78845819
AT3G16140,43.58796584,92.95731588,213.4997108,291.9058875,294.662513
AT3G16150,1.177474797,0.807186549,0.909553849,0.957023863,1.496997366
AT3G16160,0.073592175,0.055668038,0.054301722,0.193991324,0.122481603
AT3G16170,10.91245913,12.50025047,9.118289124,8.191811947,9.025174505
AT3G16175,2.488753549,4.000507631,7.090488532,6.268859015,6.929077066
AT3G16180,26.16558708,16.36086709,10.1962234,8.998815693,9.315569247
AT3G16190,49.91409475,41.32409738,39.43486552,35.18363078,35.92201461
AT3G16200,12.14626786,9.821437166,9.724696217,10.07864787,9.170096098
AT3G16210,0.765334993,0.868394585,0.416109827,0.198205367,0.312855629
AT3G16220,5.772388244,10.82396794,13.3297063,14.74306652,13.96510179
AT3G16230,11.46605535,11.49144402,10.66725426,14.06130177,9.866972002
AT3G16240,1140.014833,269.0480749,542.7830729,295.3596706,520.569314
AT3G16250,7.469761003,30.07976624,38.95151901,56.96043637,50.98886726
AT3G16260,7.154187553,9.276365584,10.37132141,14.65952592,10.76500321
AT3G16270,22.74550901,20.79319767,17.86536721,18.34806661,17.56014874
AT3G16280,2.964402855,1.896490949,1.797586611,1.446469519,1.55710301
AT3G16290,8.941032862,24.10134472,26.65880997,41.53706513,28.86141227
AT3G16300,0.082312199,0.186792629,0.159431994,0.15188431,0.251156754
AT3G16310,27.81660415,29.92375125,33.30826543,30.79434931,26.06922505
AT3G16320,1.568244007,2.01988544,2.164659647,1.436504698,1.511626005
AT3G16330,5.917057485,5.248386609,2.509919197,2.961159721,1.799621969
AT3G16340,24.90203561,34.22385463,23.18788075,17.6473522,20.7477171
AT3G16350,4.384695431,39.12485685,21.62659359,16.61687227,18.1376658
AT3G16360,0.891788615,1.477339517,1.677969533,2.877358728,1.682127105
AT3G16370,410.0808606,243.9652488,206.5538917,144.1776543,222.053826
AT3G16380,7.646045899,5.115183463,4.933467956,4.004289527,5.339845611
AT3G16390,26.60305214,24.27597613,15.37170008,2.372489522,5.154530758
AT3G16400,1234.972603,1575.0659,1112.019494,531.8445295,1021.762805
AT3G16410,32.32931903,18.63651433,11.92235738,4.856195849,10.48965667
AT3G16415,0.088831616,0.022398585,0,0,0
AT3G16420,1970.052245,1601.080615,1241.616391,994.341637,1153.347686
AT3G16430,207.0159028,159.0659358,107.1224886,63.25959087,89.09361268
AT3G16432,0,0,0,0,0
AT3G16440,11.17906115,8.28579532,6.0725127,7.061543033,6.530550174
AT3G16450,774.7410552,734.420094,857.2811686,458.9535976,779.5618285
AT3G16460,857.1163183,685.4747993,498.1383117,310.7086469,491.6147215
AT3G16470,424.8512961,354.956196,306.9280512,174.1354061,288.4750602
AT3G16480,13.63737191,15.29406531,17.51123674,25.26066671,15.02964471
AT3G16490,3.034985319,1.168172364,0.937714165,0.904629625,0.71395259
AT3G16500,19.23260752,8.628545872,10.7592111,15.78206662,11.07158803
AT3G16510,3.726317047,3.317624865,2.652221705,2.271678336,2.427063536
AT3G16520,9.853889006,33.38884239,44.53940615,49.13159867,47.51828145
AT3G16525,16.9267774,11.66883939,10.07536516,49.54842705,8.735419926
AT3G16530,7.173983801,5.103416327,4.280285511,19.2506548,3.466915509
AT3G16540,0.49702776,0.293257768,0.176036956,0.052407242,0.077206994
AT3G16555,0.01593329,0.018078858,0.017635131,0.033600529,0.035357652
AT3G16560,3.740436962,11.64561398,7.934912756,10.84590244,6.640339537
AT3G16565,4.504218495,4.921933129,2.148843024,3.415756689,2.412667374
AT3G16570,45.92436341,57.93376952,66.48175065,27.73069608,64.19033287
AT3G16580,0,0,0,0,0
AT3G16590,0.014871071,0.033747202,0.016459455,0.031360494,0.066000951
AT3G16600,0,0.009902348,0.009659305,0,0
AT3G16610,0.717786823,0.877093112,0.619848656,1.006352476,0.463850386
AT3G16620,8.524042768,8.111219184,6.011774658,6.22046705,5.886515147
AT3G16630,35.30072826,31.09251874,28.59959367,27.69357702,27.68703668
AT3G16640,1730.161629,813.971999,875.0693043,871.2065999,831.8761112
AT3G16650,1.285555585,1.760461134,1.628936563,2.804495659,1.85922789
AT3G16660,3.10059611,3.141851093,4.753095952,6.66099683,3.918602026
AT3G16670,0.120071443,0.068120099,0.332240801,5.254101849,1.021396289
AT3G16680,0.103591049,0,0,0,0
AT3G16690,18.04337426,15.23265942,18.49305606,11.31747546,19.2555862
AT3G16700,4.566413089,1.915589637,1.733495834,2.316291782,1.6813692
AT3G16710,1.441380505,1.635476015,1.430300268,1.771364783,1.709583445
AT3G16712,1.703976838,2.636500127,1.543073943,2.041698807,2.148468443
AT3G16720,14.27622776,10.23263364,12.21526725,4.793675462,10.38336383
AT3G16730,2.414180078,3.329816653,2.51935161,3.048038987,2.803896267
AT3G16740,14.54173207,12.64015281,11.03086866,9.449399644,9.601431384
AT3G16750,5.602057627,6.183463625,6.341014564,6.951635629,6.793662763
AT3G16760,25.03197788,25.40266633,21.19948435,21.57324647,18.71119963
AT3G16770,978.1771201,387.2287896,417.8776569,301.8162366,475.8521347
AT3G16780,39.74113723,64.60275796,75.66039979,114.2192174,59.49732866
AT3G16785,14.50192488,13.30383732,10.87663615,9.729958016,10.78017885
AT3G16800,15.50409059,20.14358368,46.443516,27.62744598,38.69118718
AT3G16810,10.37035585,16.06623813,14.91161257,19.09667148,13.31765869
AT3G16830,25.98300159,25.35410683,23.53809493,22.36962306,22.40448614
AT3G16840,16.72995441,21.00432901,18.51052631,20.92472651,16.47118792
AT3G16850,118.4601605,57.3818921,60.33968167,39.45876242,58.92175274
AT3G16857,40.12100145,25.12762063,25.91151087,18.39673987,27.06471379
AT3G16860,2.827992294,2.144500522,2.688435104,1.97807298,2.003846851
AT3G16870,7.505335279,7.296748574,5.287925331,9.18619204,4.695719802
AT3G16880,0,0,0,0,0
AT3G16890,1.325342726,1.60205167,0.980392521,1.790712903,1.064107682
AT3G16895,0,0,0,0,0
AT3G16900,3.092758322,0.942074487,0.620292751,0.612813617,0.690921861
AT3G16910,28.66628033,39.06354162,41.85323846,35.40809164,41.5190055
AT3G16920,33.35612499,21.82080031,14.14037735,6.07342067,15.55725725
AT3G16930,0,0.09039429,0.088175654,0,0.08839413
AT3G16940,15.36433232,20.6306989,16.34322835,11.77085127,14.90697486
AT3G16950,25.98207175,24.46817018,24.12204213,21.14712551,21.04949272
AT3G16980,2.921540639,2.564398147,1.921851567,1.772746193,1.406733604
AT3G16990,12.26863323,10.86437034,8.233609644,6.268400564,7.273335884
AT3G17000,54.29804366,46.56567789,39.6421179,26.19178287,36.74862571
AT3G17010,0.291647383,0.105292874,0.044017957,0.041934099,0.014709007
AT3G17020,193.8909625,134.4905322,86.90762328,73.87877768,80.42446677
AT3G17030,2.172535729,3.186775208,3.211386694,3.172386548,2.656355002
AT3G17040,5.664770117,26.72038891,35.65441283,40.35476619,41.49535738
AT3G17050,21.96203229,4.321288014,2.519099575,0.965673738,1.821062813
AT3G17060,0,0.027998231,0,0,0
AT3G17070,7.396080513,1.772802511,1.819124163,2.524624339,2.40899467
AT3G17090,46.46685929,31.31716546,31.43524157,29.06919,29.40412066
AT3G17100,79.2107854,19.65990959,24.89003377,18.34677192,27.22848977
AT3G17110,12.58352174,20.23059279,15.304367,4.086917785,11.94178028
AT3G17120,11.65942701,7.428739743,4.787255214,7.072267868,4.70638023
AT3G17130,0.443060233,1.568494144,0.764998523,1.700492871,1.061853217
AT3G17150,0,0,0,0,0
AT3G17152,0,0,0,0,0
AT3G17155,0.040804767,0,0,0,0
AT3G17160,25.09493162,12.63367816,13.68822056,18.56029218,14.52189282
AT3G17170,5.859201812,42.21774924,54.64539191,70.70223299,45.82115992
AT3G17180,0,0,0.03152705,0.040046033,0.073745387
AT3G17185,20.77552945,13.41023634,15.72077867,14.64124421,16.99463494
AT3G17200,0,0.016798939,0,0.015610865,0
AT3G17203,0.109824646,0,0.060777529,0.019300085,0
AT3G17205,17.4009639,17.45072447,12.9217255,13.77712633,13.64345129
AT3G17210,87.75165595,98.18620047,105.8079525,110.5067075,96.19249887
AT3G17220,2.013790809,1.515987573,1.17873704,1.122934344,0.988295484
AT3G17225,2.485818698,1.835601032,1.856055922,1.289737284,1.291513294
AT3G17227,0.048775377,0,0.080977641,0.025714691,0.054118855
AT3G17230,0,0,0,0,0
AT3G17240,47.52399409,50.20519248,39.56698269,46.02377931,32.60207758
AT3G17250,5.894183227,4.875179595,3.558405392,3.829384126,3.68833159
AT3G17270,0.04100479,0,0,0,0
AT3G17280,1.384325926,1.059335266,0.581993251,0.780743528,0.893013182
AT3G17290,0,0.011401082,0.022242507,0.031784284,0.044595237
AT3G17300,12.07857695,12.21538983,10.04727967,13.28953656,10.36351809
AT3G17310,7.998717551,8.027108587,7.111834183,7.962229367,7.429470797
AT3G17320,0.027203178,0,0,0,0
AT3G17330,7.179389885,10.78432351,11.18303352,10.41748683,12.89893085
AT3G17340,10.50237234,15.15191927,11.26472698,10.74082316,10.64607529
AT3G17350,3.559564768,7.438296104,7.534797233,6.067755093,6.829386922
AT3G17360,2.118554755,2.637815476,2.062262285,2.702340413,2.091886327
AT3G17365,9.678960749,10.13502332,6.977608182,6.571571261,7.074565408
AT3G17370,0,0.029707044,0.086933743,0.082818205,0
AT3G17380,7.636587806,5.324231971,4.650437328,4.688983072,5.563725867
AT3G17390,209.8983261,160.2407915,221.2751667,276.0594312,222.3266036
AT3G17400,0.059963994,0,0,0.063226802,0
AT3G17410,50.08479589,45.81549439,41.06813028,31.2582312,38.6231106
AT3G17420,31.42441752,35.29715188,13.71488309,18.29013766,12.12023636
AT3G17430,14.98056648,13.57400285,13.23238751,14.65190188,12.01917995
AT3G17440,52.80210455,38.76917634,36.75107407,25.35254344,34.57492543
AT3G17450,6.798093509,7.752904465,6.997341829,7.220279637,6.431498229
AT3G17460,2.085451381,2.155941378,2.444981428,2.280368308,2.588160544
AT3G17465,17.20828644,24.3837652,26.12249864,32.3897149,21.78600937
AT3G17470,3.266169289,10.11984762,12.4768121,10.97579109,15.69791961
AT3G17510,46.58718126,85.37150642,113.2321366,64.51284598,123.6747497
AT3G17520,36.92671256,68.28742277,57.9052426,8.363208577,31.34106166
AT3G17530,0.023513639,0.013339987,0.01301257,0,0.013044812
AT3G17570,0,0,0,0,0
AT3G17580,13.85002796,1.122504653,0.94896006,1.715348948,1.268415114
AT3G17590,10.31321273,8.165050147,9.322674685,9.912822054,8.057970363
AT3G17600,0.356355531,0.532029174,0.228347265,0.45485021,0.312154159
AT3G17609,3.648209414,55.42977868,61.16546004,64.41546564,54.41884826
AT3G17611,5.298135392,7.929251689,7.335293614,8.029229688,5.846955661
AT3G17620,0.066973396,0.015198399,0,0,0
AT3G17626,9.004651933,7.286045646,6.562602711,4.799193196,5.486935641
AT3G17630,1.909486433,1.687221728,1.323936187,1.521611359,1.503772887
AT3G17640,2.028156484,2.842117679,2.596502076,3.340812368,3.24589172
AT3G17650,33.29406867,34.04409538,41.51982466,27.98523039,42.07168047
AT3G17655,43.67808171,48.56065351,54.50809547,38.23859461,57.16514398
AT3G17660,2.107163808,1.458194396,1.063599756,1.245196072,0.873541993
AT3G17668,5.327597133,4.349457298,4.332592081,4.949553644,4.199150283
AT3G17670,3.230504257,5.577968553,6.926559528,6.41763834,8.329002884
AT3G17675,0.085794638,0.194695394,0.237395991,0.271388888,0.190387357
AT3G17680,1.886767081,2.372850115,1.543073943,2.998847208,1.691274358
AT3G17690,0.799146317,0.361389426,0.320472262,0.293088726,0.257013047
